OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Total Revenue,Total Unit Cost
418,05-03-2013,13,Wholesale,USD,AXW291,2,13,7,703.5,4924.5,316.575
419,05-03-2013,47,Wholesale,USD,AXW291,12,2,7,1092.1,7644.7,546.05
420,06-03-2013,6,Export,USD,AXW291,11,1,8,1038.5,8308,560.79
421,06-03-2013,50,Distributor,USD,GUT930,34,3,12,2398.6,28783.2,1894.894
422,06-03-2013,32,Export,USD,AXW291,27,7,6,897.8,5386.8,368.098
423,06-03-2013,30,Wholesale,USD,AXW291,8,11,12,5212.6,62551.2,3179.686
424,06-03-2013,46,Export,USD,AXW291,19,7,5,254.6,1273,206.226
425,06-03-2013,29,Distributor,USD,GUT930,43,6,7,3926.2,27483.4,2120.148
426,06-03-2013,13,Wholesale,USD,NXH382,57,2,7,1165.8,8160.6,582.9
427,06-03-2013,44,Export,USD,GUT930,33,1,8,3859.2,30873.6,2354.112
428,06-03-2013,4,Export,USD,AXW291,13,9,5,167.5,837.5,100.5
429,07-03-2013,22,Distributor,USD,NXH382,60,1,9,1681.7,15135.3,891.301
430,07-03-2013,38,Export,USD,AXW291,25,2,7,924.6,6472.2,665.712
431,07-03-2013,13,Wholesale,USD,AXW291,22,12,9,3966.4,35697.6,3371.44
432,07-03-2013,19,Distributor,USD,NXH382,51,11,6,938,5628,450.24
433,07-03-2013,20,Distributor,USD,AXW291,15,9,8,1983.2,15865.6,1090.76
434,07-03-2013,27,Wholesale,USD,AXW291,30,1,10,2586.2,25862,2094.822
435,07-03-2013,14,Export,USD,AXW291,16,13,12,3061.9,36742.8,2051.473
436,07-03-2013,30,Export,USD,NXH382,58,7,11,1051.9,11570.9,452.317
437,07-03-2013,11,Export,USD,GUT930,41,7,9,261.3,2351.7,104.52
438,08-03-2013,4,Wholesale,USD,AXW291,25,2,5,6143.9,30719.5,3071.95
439,08-03-2013,45,Distributor,USD,AXW291,26,2,9,2472.3,22250.7,1928.394
440,08-03-2013,6,Wholesale,USD,NXH382,57,1,9,3892.7,35034.3,3075.233
441,08-03-2013,33,Distributor,USD,GUT930,39,6,10,964.8,9648,492.048
442,08-03-2013,46,Export,USD,FLR025,62,6,12,3832.4,45988.8,3104.244
443,08-03-2013,12,Distributor,USD,GUT930,35,1,6,964.8,5788.8,781.488
444,08-03-2013,48,Wholesale,USD,AXW291,22,1,11,1118.9,12307.9,794.419
445,08-03-2013,43,Wholesale,USD,NXH382,58,11,6,180.9,1085.4,74.169
446,08-03-2013,23,Wholesale,USD,AXW291,18,7,7,844.2,5909.4,346.122
447,08-03-2013,25,Export,USD,AXW291,18,11,6,3490.7,20944.2,1780.257
448,09-03-2013,39,Distributor,USD,AXW291,12,11,10,1112.2,11122,778.54
449,09-03-2013,42,Wholesale,USD,AXW291,23,1,7,1072,7504,568.16
450,09-03-2013,20,Wholesale,USD,AXW291,1,7,7,1078.7,7550.9,906.108
451,09-03-2013,10,Wholesale,USD,NXH382,49,9,9,5433.7,48903.3,3857.927
452,09-03-2013,17,Distributor,USD,NXH382,56,1,6,3906.1,23436.6,3163.941
453,09-03-2013,21,Distributor,USD,AXW291,19,1,5,2458.9,12294.5,2090.065
454,09-03-2013,8,Export,USD,NXH382,47,5,8,1112.2,8897.6,856.394
455,10-03-2013,31,Export,USD,AXW291,27,1,6,1065.3,6391.8,745.71
456,10-03-2013,5,Distributor,USD,NXH382,54,14,7,1862.6,13038.2,1359.698
457,11-03-2013,11,Wholesale,USD,NXH382,49,2,9,1822.4,16401.6,1184.56
458,11-03-2013,35,Distributor,USD,AXW291,29,1,10,1065.3,10653,575.262
459,11-03-2013,26,Wholesale,USD,AXW291,6,9,5,5875.9,29379.5,4289.407
460,11-03-2013,10,Wholesale,USD,AXW291,28,1,5,1728.6,8643,708.726
461,11-03-2013,50,Distributor,USD,AXW291,23,5,5,3832.4,19162,2452.736
462,12-03-2013,24,Wholesale,USD,NXH382,47,12,8,1025.1,8200.8,861.084
463,12-03-2013,1,Distributor,USD,AXW291,21,13,10,1815.7,18157,944.164
464,13-03-2013,22,Wholesale,USD,NXH382,53,7,5,3839.1,19195.5,1689.204
465,13-03-2013,15,Wholesale,USD,AXW291,11,9,5,2425.4,12127,1430.986
466,13-03-2013,38,Wholesale,USD,GUT930,40,13,5,3865.9,19329.5,1971.609
467,13-03-2013,45,Distributor,USD,FLR025,64,7,8,2653.2,21225.6,1857.24
468,13-03-2013,42,Distributor,USD,AXW291,17,1,7,991.6,6941.2,594.96
469,13-03-2013,9,Wholesale,USD,FLR025,63,13,8,2512.5,20100,2060.25
470,14-03-2013,6,Wholesale,USD,AXW291,8,7,11,2613,28743,1332.63
471,14-03-2013,1,Wholesale,USD,FLR025,65,4,7,5721.8,40052.6,3375.862
472,14-03-2013,8,Wholesale,USD,GUT930,42,1,12,1768.8,21225.6,831.336
473,14-03-2013,19,Export,USD,GUT930,40,12,5,2606.3,13031.5,1251.024
474,14-03-2013,10,Export,USD,FLR025,60,7,10,2452.2,24522,1569.408
475,15-03-2013,49,Wholesale,USD,GUT930,38,13,12,964.8,11577.6,694.656
476,15-03-2013,44,Export,USD,AXW291,17,13,11,1125.6,12381.6,562.8
477,15-03-2013,30,Distributor,USD,NXH382,57,7,11,857.6,9433.6,548.864
478,15-03-2013,37,Wholesale,USD,AXW291,5,1,9,3906.1,35154.9,1796.806
479,15-03-2013,8,Export,USD,AXW291,29,5,5,1078.7,5393.5,506.989
480,15-03-2013,13,Wholesale,USD,NXH382,51,10,12,2432.1,29185.2,1264.692
481,16-03-2013,2,Wholesale,USD,AXW291,17,7,7,958.1,6706.7,536.536
482,16-03-2013,42,Wholesale,USD,AXW291,25,7,6,864.3,5185.8,726.012
483,16-03-2013,40,Distributor,USD,AXW291,27,5,12,864.3,10371.6,700.083
484,16-03-2013,40,Distributor,USD,GUT930,35,11,5,891.1,4455.5,579.215
485,16-03-2013,17,Wholesale,USD,AXW291,18,5,6,3979.8,23878.8,2069.496
486,16-03-2013,23,Wholesale,USD,GUT930,39,1,5,837.5,4187.5,469
487,16-03-2013,28,Distributor,USD,AXW291,14,13,9,2318.2,20863.8,1738.65
488,17-03-2013,41,Wholesale,USD,AXW291,6,6,7,1822.4,12756.8,801.856
489,17-03-2013,29,Distributor,USD,NXH382,60,11,6,1165.8,6994.8,664.506
490,17-03-2013,11,Wholesale,USD,AXW291,8,9,7,234.5,1641.5,187.6
491,17-03-2013,11,Wholesale,USD,GUT930,44,1,11,2452.2,26974.2,1912.716
492,18-03-2013,19,Distributor,USD,FLR025,60,13,11,261.3,2874.3,133.263
493,18-03-2013,29,Export,USD,AXW291,16,7,10,1031.8,10318,453.992
494,18-03-2013,18,Wholesale,USD,FLR025,63,11,8,3082,24656,1849.2
495,18-03-2013,27,Wholesale,USD,NXH382,56,9,11,6405.2,70457.2,3138.548
496,19-03-2013,22,Distributor,USD,AXW291,30,7,7,1822.4,12756.8,947.648
497,19-03-2013,29,Wholesale,USD,GUT930,33,10,11,1279.7,14076.7,1062.151
498,19-03-2013,3,Wholesale,USD,NXH382,51,1,5,3932.9,19664.5,2635.043
499,19-03-2013,28,Wholesale,USD,NXH382,56,1,9,201,1809,80.4
500,19-03-2013,11,Wholesale,USD,AXW291,26,1,9,3946.3,35516.7,2131.002
501,19-03-2013,49,Wholesale,USD,AXW291,13,11,12,1909.5,22914,1317.555
502,19-03-2013,47,Distributor,USD,AXW291,22,4,5,2412,12060,1109.52
503,20-03-2013,50,Wholesale,USD,AXW291,28,2,12,964.8,11577.6,675.36
504,20-03-2013,42,Wholesale,USD,AXW291,11,14,9,1996.6,17969.4,1457.518
505,20-03-2013,21,Wholesale,USD,GUT930,41,6,10,1045.2,10452,700.284
506,20-03-2013,41,Wholesale,USD,AXW291,7,13,12,3879.3,46551.6,3219.819
507,20-03-2013,50,Wholesale,USD,AXW291,14,2,12,5976.4,71716.8,3466.312
508,20-03-2013,13,Wholesale,USD,GUT930,46,11,8,2257.9,18063.2,1264.424
509,20-03-2013,9,Distributor,USD,GUT930,34,5,10,241.2,2412,154.368
510,21-03-2013,35,Distributor,USD,AXW291,13,1,6,1983.2,11899.2,793.28
511,21-03-2013,1,Export,USD,FLR025,66,5,6,3919.5,23517,3331.575
512,21-03-2013,17,Distributor,USD,GUT930,32,1,9,241.2,2170.8,135.072
513,21-03-2013,35,Distributor,USD,AXW291,1,5,11,3946.3,43409.3,2012.613
514,21-03-2013,6,Wholesale,USD,AXW291,29,1,7,3966.4,27764.8,3054.128
515,21-03-2013,6,Wholesale,USD,AXW291,20,7,7,1829.1,12803.7,1463.28
516,22-03-2013,15,Wholesale,USD,NXH382,50,7,12,2733.6,32803.2,1230.12
517,22-03-2013,20,Distributor,USD,NXH382,59,7,9,844.2,7597.8,717.57
518,22-03-2013,28,Wholesale,USD,NXH382,55,2,6,6231,37386,4922.49
519,22-03-2013,16,Distributor,USD,AXW291,12,9,10,1159.1,11591,614.323
520,22-03-2013,15,Wholesale,USD,AXW291,8,11,6,3966.4,23798.4,2379.84
521,22-03-2013,41,Wholesale,USD,AXW291,1,5,5,1105.5,5527.5,740.685
522,22-03-2013,16,Wholesale,USD,AXW291,11,11,8,1125.6,9004.8,731.64
523,22-03-2013,19,Distributor,USD,AXW291,25,13,11,897.8,9875.8,709.262
524,22-03-2013,21,Wholesale,USD,AXW291,13,7,5,207.7,1038.5,83.08
525,22-03-2013,43,Wholesale,USD,FLR025,65,2,10,3959.7,39597,2138.238
526,22-03-2013,21,Wholesale,USD,NXH382,58,1,6,1755.4,10532.4,912.808
527,23-03-2013,37,Wholesale,USD,GUT930,39,1,7,3001.6,21011.2,1650.88
528,23-03-2013,33,Wholesale,USD,NXH382,49,11,7,1031.8,7222.6,464.31
529,23-03-2013,21,Export,USD,AXW291,10,10,10,3966.4,39664,2776.48
530,23-03-2013,48,Distributor,USD,AXW291,18,1,6,1681.7,10090.2,1126.739
531,23-03-2013,33,Wholesale,USD,AXW291,2,4,6,1172.5,7035,809.025
532,23-03-2013,26,Distributor,USD,NXH382,55,2,5,716.9,3584.5,473.154
533,23-03-2013,12,Wholesale,USD,NXH382,52,2,6,6465.5,38793,3879.3
534,23-03-2013,30,Wholesale,USD,NXH382,53,6,11,241.2,2653.2,101.304
535,23-03-2013,38,Export,USD,AXW291,22,7,6,1929.6,11577.6,849.024
536,23-03-2013,23,Wholesale,USD,AXW291,30,1,12,3953,47436,3280.99
537,23-03-2013,46,Distributor,USD,GUT930,37,11,8,2492.4,19939.2,1320.972
538,24-03-2013,15,Export,USD,NXH382,54,1,5,241.2,1206,185.724
539,24-03-2013,34,Distributor,USD,GUT930,38,7,6,951.4,5708.4,380.56
540,24-03-2013,45,Export,USD,AXW291,14,1,10,6217.6,62176,5284.96
541,24-03-2013,15,Distributor,USD,AXW291,14,5,6,2351.7,14110.2,1246.401
542,24-03-2013,19,Distributor,USD,AXW291,25,13,7,1132.3,7926.1,871.871
543,24-03-2013,1,Wholesale,USD,GUT930,38,11,6,1145.7,6874.2,607.221
544,24-03-2013,15,Wholesale,USD,AXW291,23,2,6,3725.2,22351.2,2048.86
545,25-03-2013,50,Wholesale,USD,GUT930,35,11,11,944.7,10391.7,689.631
546,25-03-2013,39,Distributor,USD,AXW291,29,2,9,1219.4,10974.6,560.924
547,25-03-2013,30,Wholesale,USD,GUT930,38,7,11,1051.9,11570.9,736.33
548,26-03-2013,31,Wholesale,USD,AXW291,4,1,10,207.7,2077,135.005
549,26-03-2013,14,Export,USD,GUT930,37,5,8,1862.6,14900.8,1098.934
550,26-03-2013,26,Distributor,USD,AXW291,14,12,12,1889.4,22672.8,1152.534
551,26-03-2013,40,Wholesale,USD,FLR025,64,13,6,2653.2,15919.2,2016.432
552,26-03-2013,43,Wholesale,USD,FLR025,62,9,9,3953,35577,1818.38
553,26-03-2013,5,Export,USD,FLR025,66,1,12,227.8,2733.6,191.352
554,26-03-2013,28,Distributor,USD,NXH382,56,7,12,3879.3,46551.6,1551.72
555,27-03-2013,21,Wholesale,USD,AXW291,28,1,5,1045.2,5226,804.804
556,27-03-2013,4,Wholesale,USD,NXH382,54,5,12,5071.9,60862.8,2535.95
557,27-03-2013,23,Wholesale,USD,FLR025,66,13,8,241.2,1929.6,144.72
558,28-03-2013,35,Distributor,USD,AXW291,18,13,6,2298.1,13788.6,1539.727
559,28-03-2013,25,Distributor,USD,AXW291,12,7,12,3845.8,46149.6,1845.984
560,28-03-2013,21,Distributor,USD,GUT930,46,9,8,2425.4,19403.2,1042.922
561,28-03-2013,48,Wholesale,USD,AXW291,2,1,7,1206,8442,663.3
562,28-03-2013,50,Distributor,USD,AXW291,23,1,6,221.1,1326.6,179.091
563,28-03-2013,30,Wholesale,USD,GUT930,46,2,9,3825.7,34431.3,2563.219
564,28-03-2013,27,Wholesale,USD,AXW291,8,2,5,857.6,4288,394.496
565,28-03-2013,31,Distributor,USD,AXW291,8,1,10,3825.7,38257,2563.219
566,28-03-2013,5,Wholesale,USD,AXW291,20,7,8,1996.6,15972.8,898.47
567,28-03-2013,10,Distributor,USD,AXW291,27,1,8,234.5,1876,121.94
568,28-03-2013,15,Wholesale,USD,GUT930,37,5,8,1896.1,15168.8,948.05
569,29-03-2013,1,Distributor,USD,AXW291,21,5,5,207.7,1038.5,87.234
570,29-03-2013,8,Distributor,USD,AXW291,20,7,11,167.5,1842.5,125.625
571,29-03-2013,22,Wholesale,USD,NXH382,54,11,10,3986.5,39865,2591.225
572,29-03-2013,28,Wholesale,USD,AXW291,21,6,7,2546,17822,1018.4
573,29-03-2013,28,Wholesale,USD,AXW291,25,1,9,864.3,7778.7,380.292
574,29-03-2013,40,Export,USD,AXW291,27,5,5,1876,9380,1350.72
575,29-03-2013,3,Distributor,USD,NXH382,56,11,7,247.9,1735.3,163.614
576,30-03-2013,21,Wholesale,USD,AXW291,28,11,6,5051.8,30310.8,3435.224
577,31-03-2013,3,Export,USD,NXH382,48,1,5,1011.7,5058.5,667.722
578,31-03-2013,16,Distributor,USD,GUT930,44,2,9,1862.6,16763.4,1247.942
579,31-03-2013,31,Export,USD,AXW291,27,7,8,1246.2,9969.6,660.486
580,31-03-2013,26,Export,USD,FLR025,63,11,7,1688.4,11818.8,1215.648
581,31-03-2013,30,Wholesale,USD,GUT930,43,5,5,5916.1,29580.5,4673.719
582,01-04-2013,17,Wholesale,USD,GUT930,35,2,9,5132.2,46189.8,2771.388
583,01-04-2013,46,Distributor,USD,AXW291,15,9,8,1118.9,8951.2,839.175
584,02-04-2013,39,Export,USD,GUT930,39,7,11,5835.7,64192.7,3968.276
585,02-04-2013,29,Wholesale,USD,NXH382,50,11,9,6036.7,54330.3,3139.084
586,02-04-2013,22,Distributor,USD,AXW291,31,7,8,1031.8,8254.4,825.44
587,02-04-2013,37,Wholesale,USD,FLR025,60,7,10,5956.3,59563,4407.662
588,03-04-2013,9,Distributor,USD,AXW291,19,2,6,3932.9,23597.4,2989.004
589,03-04-2013,3,Wholesale,USD,GUT930,45,1,6,5889.3,35335.8,4416.975
590,03-04-2013,13,Export,USD,NXH382,59,11,7,2458.9,17212.3,1647.463
591,03-04-2013,38,Wholesale,USD,AXW291,19,1,6,3912.8,23476.8,2034.656
592,03-04-2013,48,Wholesale,USD,AXW291,25,1,5,5668.2,28341,3570.966
593,03-04-2013,18,Wholesale,USD,AXW291,1,13,8,5547.6,44380.8,4216.176
594,03-04-2013,35,Export,USD,AXW291,20,4,10,201,2010,96.48
595,03-04-2013,40,Wholesale,USD,FLR025,65,7,9,247.9,2231.1,198.32
596,04-04-2013,2,Distributor,USD,NXH382,51,9,6,3859.2,23155.2,3125.952
597,04-04-2013,40,Wholesale,USD,GUT930,39,2,10,5487.3,54873,3127.761
598,04-04-2013,25,Wholesale,USD,GUT930,40,13,11,1809,19899,1157.76
599,04-04-2013,11,Export,USD,AXW291,18,7,7,2405.3,16837.1,1731.816
600,05-04-2013,31,Wholesale,USD,GUT930,34,13,8,790.6,6324.8,672.01
601,05-04-2013,46,Distributor,USD,NXH382,53,5,7,3202.6,22418.2,2177.768
602,05-04-2013,48,Wholesale,USD,NXH382,57,1,12,1058.6,12703.2,645.746
603,06-04-2013,33,Wholesale,USD,AXW291,7,7,9,1768.8,15919.2,778.272
604,06-04-2013,1,Export,USD,GUT930,36,13,7,971.5,6800.5,534.325
605,06-04-2013,34,Distributor,USD,AXW291,28,11,5,938,4690,478.38
606,06-04-2013,49,Wholesale,USD,AXW291,5,6,9,958.1,8622.9,756.899
607,06-04-2013,1,Wholesale,USD,AXW291,30,11,8,3705.1,29640.8,2111.907
608,06-04-2013,48,Wholesale,USD,GUT930,47,4,12,1025.1,12301.2,686.817
609,06-04-2013,4,Export,USD,GUT930,33,5,6,2592.9,15557.4,1711.314
610,06-04-2013,15,Wholesale,USD,AXW291,27,5,11,3865.9,42524.9,3054.061
611,07-04-2013,30,Wholesale,USD,FLR025,63,2,6,5634.7,33808.2,4226.025
612,07-04-2013,41,Wholesale,USD,FLR025,65,9,10,971.5,9715,621.76
613,07-04-2013,3,Distributor,USD,GUT930,40,1,11,1051.9,11570.9,694.254
614,07-04-2013,3,Wholesale,USD,GUT930,36,14,5,1051.9,5259.5,683.735
615,07-04-2013,29,Export,USD,GUT930,41,3,12,1139,13668,854.25
616,07-04-2013,16,Distributor,USD,AXW291,6,9,7,5849.1,40943.7,3041.532
617,08-04-2013,21,Export,USD,AXW291,13,7,10,2264.6,22646,1222.884
618,08-04-2013,26,Export,USD,AXW291,19,7,9,1125.6,10130.4,889.224
619,08-04-2013,37,Distributor,USD,AXW291,2,2,8,1078.7,8629.6,755.09
620,09-04-2013,23,Wholesale,USD,AXW291,11,7,11,2405.3,26458.3,1635.604
621,09-04-2013,17,Export,USD,AXW291,28,7,7,1072,7504,707.52
622,09-04-2013,4,Export,USD,GUT930,37,2,11,5808.9,63897.9,3369.162
623,09-04-2013,21,Distributor,USD,GUT930,37,9,8,3926.2,31409.6,1845.314
624,09-04-2013,29,Wholesale,USD,NXH382,52,1,11,201,2211,160.8
625,09-04-2013,39,Wholesale,USD,AXW291,3,7,5,1882.7,9413.5,1430.852
626,10-04-2013,30,Distributor,USD,AXW291,27,1,8,2532.6,20260.8,1089.018
627,10-04-2013,33,Wholesale,USD,AXW291,4,1,6,207.7,1246.2,135.005
628,10-04-2013,41,Distributor,USD,AXW291,21,1,9,241.2,2170.8,180.9
629,10-04-2013,21,Wholesale,USD,GUT930,40,2,7,1152.4,8066.8,507.056
630,11-04-2013,40,Wholesale,USD,GUT930,35,7,7,3879.3,27155.1,2288.787
631,11-04-2013,37,Wholesale,USD,GUT930,40,14,7,3865.9,27061.3,3170.038
632,11-04-2013,35,Distributor,USD,AXW291,22,11,8,1835.8,14686.4,1248.344
633,11-04-2013,37,Wholesale,USD,FLR025,61,10,5,234.5,1172.5,180.565
634,11-04-2013,10,Wholesale,USD,NXH382,51,1,5,757.1,3785.5,507.257
635,11-04-2013,39,Wholesale,USD,GUT930,39,3,10,1005,10050,703.5
636,11-04-2013,4,Distributor,USD,AXW291,29,1,10,6391.8,63918,5113.44
637,11-04-2013,13,Wholesale,USD,NXH382,49,1,5,2740.3,13701.5,1123.523
638,11-04-2013,48,Distributor,USD,AXW291,11,11,5,924.6,4623,536.268
639,11-04-2013,41,Distributor,USD,AXW291,4,7,11,1031.8,11349.8,505.582
640,12-04-2013,11,Wholesale,USD,AXW291,17,6,12,1098.8,13185.6,769.16
641,12-04-2013,10,Wholesale,USD,NXH382,51,1,5,1132.3,5661.5,713.349
642,12-04-2013,12,Wholesale,USD,FLR025,63,2,6,2465.6,14793.6,1602.64
643,12-04-2013,47,Distributor,USD,AXW291,23,7,7,1005,7035,462.3
644,12-04-2013,13,Wholesale,USD,GUT930,46,1,9,1246.2,11215.8,1021.884
645,12-04-2013,13,Distributor,USD,NXH382,53,7,5,1025.1,5125.5,809.829
646,12-04-2013,36,Distributor,USD,AXW291,3,5,11,1902.8,20930.8,1084.596
647,12-04-2013,34,Wholesale,USD,NXH382,53,1,8,3738.6,29908.8,2056.23
648,12-04-2013,39,Wholesale,USD,GUT930,32,2,7,1996.6,13976.2,1237.892
649,12-04-2013,38,Distributor,USD,AXW291,14,1,6,2331.6,13989.6,1818.648
650,12-04-2013,16,Export,USD,GUT930,40,9,5,1078.7,5393.5,701.155
651,12-04-2013,42,Distributor,USD,FLR025,60,1,10,1788.9,17889,1216.452
652,12-04-2013,36,Wholesale,USD,FLR025,63,11,9,241.2,2170.8,161.604
653,12-04-2013,45,Distributor,USD,GUT930,44,7,12,1159.1,13909.2,533.186
654,12-04-2013,12,Wholesale,USD,AXW291,1,11,11,1051.9,11570.9,515.431
655,13-04-2013,18,Wholesale,USD,GUT930,44,13,7,5969.7,41787.9,3343.032
656,13-04-2013,28,Wholesale,USD,FLR025,64,8,11,3919.5,43114.5,2508.48
657,13-04-2013,18,Export,USD,AXW291,1,11,10,1118.9,11189,492.316
658,13-04-2013,11,Export,USD,FLR025,63,1,5,1118.9,5594.5,570.639
659,13-04-2013,29,Wholesale,USD,AXW291,5,7,9,5427,48843,3744.63
660,14-04-2013,32,Wholesale,USD,AXW291,20,5,5,3725.2,18626,2570.388
661,14-04-2013,7,Wholesale,USD,GUT930,39,9,5,187.6,938,75.04
662,14-04-2013,4,Export,USD,NXH382,54,9,5,3999.9,19999.5,3359.916
663,14-04-2013,32,Wholesale,USD,AXW291,3,1,11,971.5,10686.5,592.615
664,14-04-2013,42,Wholesale,USD,AXW291,4,9,10,1118.9,11189,727.285
665,14-04-2013,33,Export,USD,GUT930,38,7,12,864.3,10371.6,501.294
666,15-04-2013,22,Wholesale,USD,AXW291,21,2,11,5782.1,63603.1,4394.396
667,15-04-2013,10,Wholesale,USD,AXW291,28,5,6,904.5,5427,461.295
668,15-04-2013,25,Wholesale,USD,GUT930,34,1,6,247.9,1487.4,158.656
669,16-04-2013,49,Export,USD,NXH382,49,1,10,1708.5,17085,1213.035
670,16-04-2013,39,Distributor,USD,AXW291,30,1,10,1132.3,11323,702.026
671,16-04-2013,20,Distributor,USD,AXW291,22,1,5,1775.5,8877.5,1225.095
672,16-04-2013,25,Distributor,USD,AXW291,5,1,8,1902.8,15222.4,970.428
673,16-04-2013,28,Wholesale,USD,AXW291,27,1,8,5963,47704,2802.61
674,16-04-2013,34,Wholesale,USD,GUT930,38,7,6,3886,23316,2176.16
675,16-04-2013,2,Wholesale,USD,NXH382,51,7,9,1058.6,9527.4,635.16
676,16-04-2013,33,Wholesale,USD,GUT930,39,9,5,5815.6,29078,4419.856
677,17-04-2013,45,Export,USD,GUT930,44,5,11,5353.3,58886.3,4496.772
678,17-04-2013,18,Wholesale,USD,NXH382,54,13,11,5567.7,61244.7,4565.514
679,17-04-2013,6,Distributor,USD,AXW291,28,13,7,2512.5,17587.5,2135.625
680,18-04-2013,22,Wholesale,USD,NXH382,53,1,8,1681.7,13453.6,1227.641
681,18-04-2013,39,Wholesale,USD,NXH382,48,4,10,194.3,1943,136.01
682,18-04-2013,18,Distributor,USD,GUT930,46,14,8,2405.3,19242.4,1683.71
683,18-04-2013,21,Distributor,USD,NXH382,49,5,6,1038.5,6231,706.18
684,18-04-2013,38,Wholesale,USD,AXW291,13,5,8,857.6,6860.8,591.744
685,18-04-2013,22,Wholesale,USD,NXH382,52,5,8,1855.9,14847.2,1354.807
686,18-04-2013,36,Distributor,USD,AXW291,5,1,10,5621.3,56213,2585.798
687,18-04-2013,26,Distributor,USD,AXW291,17,13,7,1139,7973,649.23
688,18-04-2013,9,Export,USD,FLR025,63,13,10,2264.6,22646,1834.326
689,19-04-2013,14,Wholesale,USD,NXH382,55,2,7,884.4,6190.8,566.016
690,19-04-2013,5,Wholesale,USD,AXW291,15,7,5,683.4,3417,382.704
691,19-04-2013,49,Export,USD,AXW291,13,13,10,1025.1,10251,481.797
692,19-04-2013,15,Export,USD,AXW291,16,7,9,3731.9,33587.1,2276.459
693,20-04-2013,31,Wholesale,USD,FLR025,62,7,5,5567.7,27838.5,3229.266
694,20-04-2013,16,Wholesale,USD,AXW291,17,2,5,991.6,4958,525.548
695,20-04-2013,43,Wholesale,USD,AXW291,17,7,9,3852.5,34672.5,3043.475
696,20-04-2013,16,Distributor,USD,NXH382,48,1,11,3906.1,42967.1,1835.867
697,20-04-2013,40,Wholesale,USD,GUT930,44,5,11,5118.8,56306.8,2354.648
698,20-04-2013,9,Wholesale,USD,NXH382,52,11,11,6117.1,67288.1,4404.312
699,21-04-2013,16,Distributor,USD,NXH382,51,6,5,1025.1,5125.5,850.833
700,21-04-2013,4,Distributor,USD,AXW291,21,5,10,944.7,9447,462.903
701,21-04-2013,25,Wholesale,USD,NXH382,55,9,7,1025.1,7175.7,656.064
702,21-04-2013,23,Distributor,USD,NXH382,48,12,10,3859.2,38592,2045.376
703,22-04-2013,30,Wholesale,USD,NXH382,60,2,11,194.3,2137.3,91.321
704,22-04-2013,2,Wholesale,USD,AXW291,15,1,11,6184.1,68025.1,4638.075
705,22-04-2013,16,Distributor,USD,AXW291,24,13,6,1728.6,10371.6,916.158
706,22-04-2013,7,Wholesale,USD,GUT930,37,1,8,931.3,7450.4,772.979
707,23-04-2013,17,Wholesale,USD,AXW291,24,7,5,3886,19430,2797.92
708,23-04-2013,39,Wholesale,USD,AXW291,14,1,12,234.5,2814,96.145
709,23-04-2013,32,Distributor,USD,GUT930,39,9,9,3979.8,35818.2,1989.9
710,23-04-2013,49,Distributor,USD,GUT930,42,7,6,3356.7,20140.2,1846.185
711,23-04-2013,42,Wholesale,USD,AXW291,10,7,5,2519.2,12596,1309.984
712,24-04-2013,28,Wholesale,USD,AXW291,5,9,5,837.5,4187.5,460.625
713,24-04-2013,31,Distributor,USD,GUT930,42,5,6,3926.2,23557.2,2552.03
714,24-04-2013,10,Wholesale,USD,NXH382,56,3,9,6231,56079,4797.87
715,24-04-2013,46,Wholesale,USD,GUT930,43,11,6,3932.9,23597.4,2871.017
716,24-04-2013,16,Wholesale,USD,AXW291,29,4,8,3966.4,31731.2,2816.144
717,24-04-2013,31,Wholesale,USD,AXW291,13,2,5,2291.4,11457,1581.066
718,24-04-2013,30,Wholesale,USD,GUT930,33,5,6,3678.3,22069.8,2059.848
719,25-04-2013,39,Distributor,USD,FLR025,65,13,5,3999.9,19999.5,3039.924
720,25-04-2013,36,Export,USD,NXH382,51,7,10,991.6,9916,575.128
721,25-04-2013,35,Distributor,USD,AXW291,26,7,9,5447.1,49023.9,4248.738
722,25-04-2013,39,Distributor,USD,GUT930,32,1,7,2452.2,17165.4,1054.446
723,25-04-2013,13,Export,USD,GUT930,37,5,10,998.3,9983,469.201
724,26-04-2013,28,Wholesale,USD,GUT930,45,1,11,1313.2,14445.2,577.808
725,26-04-2013,26,Wholesale,USD,AXW291,3,12,9,2512.5,22612.5,1658.25
726,26-04-2013,29,Distributor,USD,GUT930,43,13,10,5346.6,53466,3528.756
727,26-04-2013,15,Distributor,USD,NXH382,60,1,5,3618,18090,2496.42
728,26-04-2013,21,Wholesale,USD,AXW291,23,7,5,1876,9380,1500.8
729,26-04-2013,18,Distributor,USD,AXW291,8,12,9,254.6,2291.4,201.134
730,26-04-2013,49,Distributor,USD,AXW291,29,1,11,3825.7,42082.7,1530.28
731,26-04-2013,26,Wholesale,USD,NXH382,51,2,7,2251.2,15758.4,1620.864
732,26-04-2013,30,Wholesale,USD,AXW291,24,11,7,4013.3,28093.1,3090.241
733,26-04-2013,24,Export,USD,AXW291,28,2,7,1072,7504,836.16
734,27-04-2013,2,Export,USD,NXH382,50,5,5,2458.9,12294.5,2090.065
735,27-04-2013,19,Export,USD,AXW291,29,2,8,1809,14472,1013.04
